country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",26-04-2025 18:00:00,14.4758,75.9052,NH3,2,55,4
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",26-04-2025 18:00:00,15.459706,75.008381,NO2,22,22,22
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",26-04-2025 18:00:00,15.411456,75.638133,NO2,7,25,15
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",26-04-2025 18:00:00,15.411456,75.638133,SO2,15,26,18
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",26-04-2025 18:00:00,28.3153,76.9143,NH3,8,12,10
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",26-04-2025 18:00:00,34.066206,74.81982,PM10,44,65,53
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",26-04-2025 18:00:00,23.80569,86.44268,PM2.5,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",26-04-2025 18:00:00,23.80569,86.44268,NO2,127,128,127
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",26-04-2025 18:00:00,15.888653,74.541751,CO,20,30,23
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",26-04-2025 18:00:00,12.9135218,77.5950804,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",26-04-2025 18:00:00,12.9135218,77.5950804,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",26-04-2025 18:00:00,12.9135218,77.5950804,CO,22,30,26
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",26-04-2025 18:00:00,12.951913,77.539784,CO,16,78,24
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",26-04-2025 18:00:00,12.951913,77.539784,OZONE,28,115,87
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",26-04-2025 18:00:00,12.9756843,77.5660749,PM10,92,105,98
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",26-04-2025 18:00:00,12.938539,77.5901,PM2.5,22,50,33
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",26-04-2025 18:00:00,12.938539,77.5901,CO,14,76,17
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",26-04-2025 18:00:00,12.920984,77.584908,PM2.5,30,65,46
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",26-04-2025 18:00:00,12.7816279,77.6299145,OZONE,24,25,24
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",26-04-2025 18:00:00,13.0270199,77.494094,PM2.5,4,93,40
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",26-04-2025 18:00:00,13.0270199,77.494094,PM10,53,109,81
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",26-04-2025 18:00:00,13.0270199,77.494094,CO,26,82,44
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",26-04-2025 18:00:00,12.733409,77.298051,OZONE,10,59,48
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",26-04-2025 18:00:00,16.7602,77.1428,NO2,14,61,43
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",26-04-2025 18:00:00,16.7602,77.1428,NH3,2,3,2
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",26-04-2025 18:00:00,16.7602,77.1428,CO,8,30,17
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",26-04-2025 18:00:00,23.210494,77.425409,NO2,9,62,19
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",26-04-2025 18:00:00,20.9402359,77.7895248,OZONE,17,93,80
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",26-04-2025 18:00:00,20.939198,77.765701,PM2.5,6,68,51
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",26-04-2025 18:00:00,20.939198,77.765701,PM10,26,109,74
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",26-04-2025 18:00:00,20.939198,77.765701,NH3,2,6,3
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",26-04-2025 18:00:00,20.939198,77.765701,CO,13,66,16
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",26-04-2025 18:00:00,19.87562,75.38731,PM2.5,27,51,40
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",26-04-2025 18:00:00,19.87562,75.38731,NH3,1,2,1
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",26-04-2025 18:00:00,19.8389439,75.244448,SO2,24,36,28
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",26-04-2025 18:00:00,19.16485,73.23409,PM2.5,24,89,66
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",26-04-2025 18:00:00,19.16485,73.23409,NH3,2,6,4
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",26-04-2025 18:00:00,19.16485,73.23409,OZONE,3,107,79
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",26-04-2025 18:00:00,23.210494,77.425409,OZONE,42,71,64
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",26-04-2025 18:00:00,23.233584,77.400574,PM2.5,22,70,47
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",26-04-2025 18:00:00,23.233584,77.400574,PM10,64,137,113
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",26-04-2025 18:00:00,23.233584,77.400574,SO2,2,28,20
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",26-04-2025 18:00:00,23.81748678,79.446246,PM10,NA,NA,NA
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",26-04-2025 18:00:00,23.81748678,79.446246,SO2,NA,NA,NA
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",26-04-2025 18:00:00,22.9682591,76.064118,PM2.5,29,94,59
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",26-04-2025 18:00:00,22.9682591,76.064118,NO2,41,96,71
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",26-04-2025 18:00:00,22.9682591,76.064118,NH3,5,10,8
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",26-04-2025 18:00:00,22.9682591,76.064118,SO2,20,93,69
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",26-04-2025 18:00:00,22.9682591,76.064118,OZONE,24,91,63
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",26-04-2025 18:00:00,23.10844,77.511428,NO2,NA,NA,NA
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",26-04-2025 18:00:00,23.10844,77.511428,OZONE,71,78,73
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",26-04-2025 18:00:00,22.624758,75.675238,PM2.5,45,260,89
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",26-04-2025 18:00:00,22.624758,75.675238,SO2,16,88,34
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",26-04-2025 18:00:00,23.331731,75.045981,PM10,68,153,113
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",26-04-2025 18:00:00,23.838586,78.759431,PM2.5,17,95,57
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",26-04-2025 18:00:00,23.838586,78.759431,SO2,7,13,10
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",26-04-2025 18:00:00,23.8640158,78.80289321,PM2.5,7,81,51
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",26-04-2025 18:00:00,24.10897,82.64558,CO,16,36,19
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",26-04-2025 18:00:00,24.10897,82.64558,OZONE,1,156,121
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",26-04-2025 18:00:00,23.182719,75.768218,PM10,34,96,56
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",26-04-2025 18:00:00,19.10122,74.73339,SO2,2,7,5
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",26-04-2025 18:00:00,20.719516,77.000253,NH3,4,10,6
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",26-04-2025 18:00:00,20.9402359,77.7895248,PM10,58,100,76
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",26-04-2025 18:00:00,22.7524,75.8872,SO2,33,40,35
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",26-04-2025 18:00:00,22.7524,75.8872,CO,30,34,32
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",26-04-2025 18:00:00,22.7084,75.8815,SO2,32,34,33
India,Madhya Pradesh,Indore,"Vijay Nagar Scheme-78, Indore - Glenmark",26-04-2025 18:00:00,22.76726,75.8871,NO2,27,28,28
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",26-04-2025 18:00:00,23.163174,79.973061,PM2.5,15,82,37
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",26-04-2025 18:00:00,23.163174,79.973061,PM10,55,128,79
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",26-04-2025 18:00:00,23.163174,79.973061,NO2,33,51,38
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",26-04-2025 18:00:00,19.0243902,73.0406721,PM10,62,94,74
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",26-04-2025 18:00:00,19.0243902,73.0406721,NO2,3,6,4
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",26-04-2025 18:00:00,19.0243902,73.0406721,NH3,5,8,6
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",26-04-2025 18:00:00,19.0243902,73.0406721,CO,12,40,22
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",26-04-2025 18:00:00,19.309073,73.057223,PM2.5,48,168,73
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",26-04-2025 18:00:00,19.309073,73.057223,PM10,65,154,93
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",26-04-2025 18:00:00,19.9775302,79.2337086,NH3,2,4,3
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",26-04-2025 18:00:00,23.142888,79.916147,OZONE,21,88,69
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",26-04-2025 18:00:00,23.168606,79.932247,PM2.5,14,110,52
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",26-04-2025 18:00:00,23.168606,79.932247,PM10,81,153,112
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",26-04-2025 18:00:00,23.168606,79.932247,OZONE,23,57,47
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",26-04-2025 18:00:00,23.218135,79.95777,SO2,6,33,15
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",26-04-2025 18:00:00,23.50016,80.23284,PM10,106,376,179
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",26-04-2025 18:00:00,21.001264,75.565602,CO,5,18,14
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",26-04-2025 18:00:00,19.25292,73.142019,PM10,88,147,105
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",26-04-2025 18:00:00,19.192056,72.9585188,PM10,43,60,51
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",26-04-2025 18:00:00,19.192056,72.9585188,NH3,1,2,2
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",26-04-2025 18:00:00,19.192056,72.9585188,OZONE,1,86,58
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",26-04-2025 18:00:00,26.200388,78.147714,PM2.5,37,288,102
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",26-04-2025 18:00:00,22.7289,75.8076,PM10,39,87,62
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",26-04-2025 18:00:00,19.173852,77.296291,NO2,7,39,12
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",26-04-2025 18:00:00,19.173852,77.296291,NH3,3,6,4
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",26-04-2025 18:00:00,19.173852,77.296291,OZONE,44,81,73
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",26-04-2025 18:00:00,20.0073285,73.7762427,PM2.5,33,158,68
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",26-04-2025 18:00:00,20.0073285,73.7762427,NH3,4,6,5
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",26-04-2025 18:00:00,20.0073285,73.7762427,OZONE,32,88,62
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",26-04-2025 18:00:00,20.021503,73.813844,PM10,81,148,106
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",26-04-2025 18:00:00,20.021503,73.813844,SO2,1,12,5
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",26-04-2025 18:00:00,19.95022,73.73148,NO2,6,20,10
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",26-04-2025 18:00:00,19.95022,73.73148,OZONE,14,74,43
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",26-04-2025 18:00:00,19.090337,73.014232,NO2,20,64,36
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",26-04-2025 18:00:00,19.090337,73.014232,CO,20,54,28
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",26-04-2025 18:00:00,19.1135051,73.008978,PM2.5,37,71,49
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",26-04-2025 18:00:00,19.1135051,73.008978,NO2,84,86,85
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",26-04-2025 18:00:00,19.1135051,73.008978,NH3,1,2,1
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",26-04-2025 18:00:00,19.1135051,73.008978,CO,38,44,39
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",26-04-2025 18:00:00,19.0575752,73.0151367,NO2,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",26-04-2025 18:00:00,19.0575752,73.0151367,CO,2,12,2
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",26-04-2025 18:00:00,19.02579,73.10297,PM10,66,110,83
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",26-04-2025 18:00:00,18.9767,72.838,PM10,33,128,60
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",26-04-2025 18:00:00,18.9767,72.838,CO,8,13,9
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",26-04-2025 18:00:00,19.0364585,72.8954371,SO2,1,94,10
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",26-04-2025 18:00:00,19.10078,72.87462,SO2,20,21,20
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",26-04-2025 18:00:00,19.10078,72.87462,CO,18,23,19
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",26-04-2025 18:00:00,19.083694,72.920967,NH3,4,21,7
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",26-04-2025 18:00:00,19.2058,72.8682,NO2,1,1,1
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",26-04-2025 18:00:00,19.215859,72.831718,PM2.5,14,37,26
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",26-04-2025 18:00:00,19.1653323,72.922099,PM2.5,22,46,32
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",26-04-2025 18:00:00,19.1653323,72.922099,SO2,10,19,13
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",26-04-2025 18:00:00,19.0863,72.8888,NH3,1,1,1
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",26-04-2025 18:00:00,16.6870449,74.2505872,PM10,13,76,49
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",26-04-2025 18:00:00,16.6870449,74.2505872,NH3,1,2,1
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",26-04-2025 18:00:00,16.7143745,74.2426398,PM10,24,62,43
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",26-04-2025 18:00:00,18.1023399,73.4783687,CO,8,64,43
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",26-04-2025 18:00:00,18.96702,72.84214,PM2.5,16,52,35
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",26-04-2025 18:00:00,19.175,72.9419,PM2.5,16,32,24
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",26-04-2025 18:00:00,19.175,72.9419,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",26-04-2025 18:00:00,18.897756,72.81332,NH3,2,2,2
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",26-04-2025 18:00:00,19.296481,72.840923,CO,4,28,5
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",26-04-2025 18:00:00,19.053536,72.84643,SO2,2,3,2
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",26-04-2025 18:00:00,19.23241,72.86895,OZONE,3,50,34
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",26-04-2025 18:00:00,21.121801,79.04952,CO,8,114,16
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",26-04-2025 18:00:00,21.152875,79.0517531,NO2,10,130,48
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",26-04-2025 18:00:00,21.143383,79.048912,CO,15,62,17
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",26-04-2025 18:00:00,19.1375,72.915056,NH3,2,2,2
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",26-04-2025 18:00:00,19.1375,72.915056,SO2,24,28,26
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",26-04-2025 18:00:00,19.1375,72.915056,OZONE,9,9,9
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",26-04-2025 18:00:00,19.3832,72.8204,CO,52,66,53
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",26-04-2025 18:00:00,20.832874,85.104082,CO,37,127,96
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",26-04-2025 18:00:00,21.51161,86.89088,NO2,3,17,8
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",26-04-2025 18:00:00,21.51161,86.89088,CO,10,46,32
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",26-04-2025 18:00:00,22.1166054,85.3945546,PM10,119,457,235
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",26-04-2025 18:00:00,22.1166054,85.3945546,NO2,20,65,37
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",26-04-2025 18:00:00,22.1166054,85.3945546,NH3,2,7,4
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",26-04-2025 18:00:00,22.1166054,85.3945546,SO2,2,60,28
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",26-04-2025 18:00:00,21.941841,86.728318,OZONE,14,64,50
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",26-04-2025 18:00:00,20.24079,85.836784,OZONE,17,41,33
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",26-04-2025 18:00:00,21.6439,85.599355,OZONE,26,48,37
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",26-04-2025 18:00:00,21.847279,85.416905,NO2,1,7,5
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",26-04-2025 18:00:00,21.847279,85.416905,SO2,3,6,4
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",26-04-2025 18:00:00,22.265816,86.174829,NO2,NA,NA,NA
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",26-04-2025 18:00:00,22.265816,86.174829,NH3,NA,NA,NA
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",26-04-2025 18:00:00,22.18972222,84.86277778,PM2.5,91,113,99
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",26-04-2025 18:00:00,22.18972222,84.86277778,NO2,14,15,14
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",26-04-2025 18:00:00,22.18972222,84.86277778,SO2,20,69,26
India,Maharashtra,Pune,"Bhosari, Pune - IITM",26-04-2025 18:00:00,18.640051,73.848956,PM10,49,101,73
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",26-04-2025 18:00:00,18.60577,73.749976,PM10,48,113,78
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",26-04-2025 18:00:00,18.501793,73.927532,OZONE,2,101,70
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",26-04-2025 18:00:00,18.5011743,73.8165527,PM2.5,156,156,156
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",26-04-2025 18:00:00,18.45445,73.854155,NO2,9,32,22
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",26-04-2025 18:00:00,18.45445,73.854155,NH3,2,5,3
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",26-04-2025 18:00:00,18.45445,73.854155,SO2,2,4,3
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",26-04-2025 18:00:00,18.45445,73.854155,CO,14,62,33
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",26-04-2025 18:00:00,19.26777,72.97182,PM10,58,89,73
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",26-04-2025 18:00:00,19.26777,72.97182,NH3,4,8,5
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",26-04-2025 18:00:00,19.26777,72.97182,SO2,1,2,1
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",26-04-2025 18:00:00,19.26777,72.97182,OZONE,2,45,35
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",26-04-2025 18:00:00,19.222279,72.957979,PM2.5,12,48,31
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",26-04-2025 18:00:00,19.235581,73.159121,PM2.5,86,150,104
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",26-04-2025 18:00:00,19.235581,73.159121,PM10,110,144,122
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",26-04-2025 18:00:00,19.235581,73.159121,NO2,29,86,47
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",26-04-2025 18:00:00,18.530085,73.849598,NO2,35,60,48
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",26-04-2025 18:00:00,18.547056,73.826908,PM10,45,81,66
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",26-04-2025 18:00:00,17.6336264,75.9132495,PM2.5,36,130,65
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",26-04-2025 18:00:00,17.6336264,75.9132495,NO2,5,30,15
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",26-04-2025 18:00:00,17.65439,75.90649,PM10,22,313,66
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",26-04-2025 18:00:00,20.34652,85.8163,NH3,3,5,3
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",26-04-2025 18:00:00,20.34652,85.8163,OZONE,3,60,40
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",26-04-2025 18:00:00,21.8004996,83.8396977,NH3,7,7,7
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",26-04-2025 18:00:00,20.48891,85.84768,CO,16,36,30
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",26-04-2025 18:00:00,21.6439,85.599355,PM2.5,NA,NA,NA
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",26-04-2025 18:00:00,19.265594,76.761463,OZONE,10,111,50
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",26-04-2025 18:00:00,18.59051,73.77946,CO,14,36,21
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",26-04-2025 18:00:00,18.616318,73.765797,PM10,49,96,70
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",26-04-2025 18:00:00,19.445821,72.7988231,OZONE,6,59,51
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",26-04-2025 18:00:00,24.8207389,93.9423085,NO2,7,8,8
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",26-04-2025 18:00:00,24.8207389,93.9423085,CO,7,8,8
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",26-04-2025 18:00:00,20.832874,85.104082,NO2,6,32,15
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",26-04-2025 18:00:00,24.892047,74.623527,CO,13,39,20
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",26-04-2025 18:00:00,28.296139,74.961696,PM10,73,486,200
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",26-04-2025 18:00:00,26.895552,76.334753,NH3,NA,NA,NA
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",26-04-2025 18:00:00,26.699557,77.898881,PM2.5,22,61,42
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",26-04-2025 18:00:00,23.837789,73.714926,PM2.5,21,243,54
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",26-04-2025 18:00:00,23.837789,73.714926,NH3,4,5,4
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",26-04-2025 18:00:00,29.61075,74.283608,PM10,121,357,212
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",26-04-2025 18:00:00,29.61075,74.283608,CO,27,101,56
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",26-04-2025 18:00:00,26.902909,75.836858,PM10,79,213,122
